ID_Pedido,ID_Cliente,Fecha_Pedido,Fecha_Envio,ID_Detalle,ID_Producto,Nombre_Producto,Categoria,Subcategoria,Marca,Cantidad,Ventas,Ganancia,Precio_Lista,Costo_Unitario,Mes,Año,Dias_Envio,Venta_Promedio_Unidad,Costo_Total_Estimado
ORD-2023-00060,C0104,2023-04-05,2023-04-08,138,P0099,Archivadores Eco 9,Oficina,Archivadores,Orion,2,21.14,11.14,10.57,5.0,2023-04,2023,3,10.57,10.0
ORD-2023-00060,C0104,2023-04-05,2023-04-08,139,P0059,Mesas Smart 9,Muebles,Mesas,Andes,7,966.56,339.92,138.08,89.52,2023-04,2023,3,138.07999999999998,626.64
ORD-2023-00061,C0045,2023-12-08,2023-12-11,140,P0082,Papelería Eco 2,Oficina,Papelería,Orion,4,2008.92,977.63,590.86,268.44,2023-12,2023,3,502.23,1073.76
ORD-2023-00061,C0045,2023-12-08,2023-12-11,141,P0036,Periféricos Nova 6,Tecnología,Periféricos,Patagonia,6,3684.24,1051.3,877.2,420.81,2023-12,2023,3,614.04,2524.86
ORD-2023-00061,C0045,2023-12-08,2023-12-11,142,P0020,Teléfonos Flex 10,Tecnología,Teléfonos,Lumen,3,1334.85,622.52,494.39,245.07,2023-12,2023,3,444.95,735.21
ORD-2023-00062,C0106,2024-07-09,2024-07-11,143,P0022,Computadores Pro 2,Tecnología,Computadores,Altura,2,776.2,344.13,431.22,214.08,2024-07,2024,2,388.1,428.16
ORD-2023-00062,C0106,2024-07-09,2024-07-11,144,P0070,Libreros Eco 10,Muebles,Libreros,Andes,8,6133.52,2363.36,766.69,471.27,2024-07,2024,2,766.69,3770.16
ORD-2023-00063,C0026,2023-04-19,2023-04-22,145,P0040,Periféricos Eco 10,Tecnología,Periféricos,Andes,6,4229.46,1627.02,742.01,430.58,2023-04,2023,3,704.91,2583.48
ORD-2023-00063,C0026,2023-04-19,2023-04-22,146,P0119,Sobres Plus 9,Oficina,Sobres,Andes,8,4961.92,2180.4,620.24,347.69,2023-04,2023,3,620.24,2781.52
ORD-2023-00063,C0026,2023-04-19,2023-04-22,147,P0013,Teléfonos Nova 3,Tecnología,Teléfonos,Lumen,8,2058.19,651.24,285.86,173.76,2023-04,2023,3,257.27375,1390.08
ORD-2023-00064,C0241,2023-08-26,2023-08-27,148,P0101,Etiquetas Eco 1,Oficina,Etiquetas,Nova,6,2430.58,121.77,578.71,385.67,2023-08,2023,1,405.09666666666664,2314.02
ORD-2023-00064,C0241,2023-08-26,2023-08-27,149,P0061,Libreros Plus 1,Muebles,Libreros,Altura,2,1488.11,562.85,875.36,463.75,2023-08,2023,1,744.055,927.5
ORD-2023-00064,C0241,2023-08-26,2023-08-27,150,P0037,Periféricos Nova 7,Tecnología,Periféricos,Orion,6,1733.88,788.58,288.98,157.55,2023-08,2023,1,288.98,945.3000000000001
ORD-2023-00065,C0055,2023-11-30,2023-12-04,151,P0031,Periféricos Smart 1,Tecnología,Periféricos,Andes,4,930.32,478.16,232.58,113.04,2023-11,2023,4,232.58,452.16
ORD-2023-00065,C0055,2023-11-30,2023-12-04,152,P0009,Accesorios Flex 9,Tecnología,Accesorios,Patagonia,6,4917.85,2135.73,862.78,458.27,2023-11,2023,4,819.6416666666668,2749.62
ORD-2023-00065,C0055,2023-11-30,2023-12-04,153,P0101,Etiquetas Eco 1,Oficina,Etiquetas,Nova,7,3443.32,732.81,578.71,385.67,2023-11,2023,4,491.90285714285716,2699.69
ORD-2023-00065,C0055,2023-11-30,2023-12-04,154,P0023,Computadores Pro 3,Tecnología,Computadores,Patagonia,2,1110.72,393.97,793.37,395.09,2023-11,2023,4,555.36,790.18
ORD-2023-00066,C0167,2024-07-22,2024-07-22,155,P0088,Papelería Eco 8,Oficina,Papelería,Patagonia,7,4140.25,1181.97,695.84,422.85,2024-07,2024,0,591.4642857142857,2959.9500000000003
ORD-2023-00067,C0047,2023-08-11,2023-08-17,156,P0050,Sillas Nova 10,Muebles,Sillas,Lumen,8,1836.39,809.05,241.63,129.84,2023-08,2023,6,229.54875,1038.72
ORD-2023-00067,C0047,2023-08-11,2023-08-17,157,P0039,Periféricos Nova 9,Tecnología,Periféricos,Vector,5,948.44,-16.77,237.11,188.91,2023-08,2023,6,189.68800000000002,944.55
ORD-2023-00067,C0047,2023-08-11,2023-08-17,158,P0012,Teléfonos Flex 2,Tecnología,Teléfonos,Vector,1,270.78,92.31,338.48,169.06,2023-08,2023,6,270.78,169.06
ORD-2023-00068,C0032,2024-01-14,2024-01-18,159,P0111,Sobres Flex 1,Oficina,Sobres,Lumen,1,489.12,190.26,514.86,299.56,2024-01,2024,4,489.12,299.56
ORD-2023-00068,C0032,2024-01-14,2024-01-18,160,P0081,Papelería Smart 1,Oficina,Papelería,Altura,6,3938.21,928.35,820.46,507.81,2024-01,2024,4,656.3683333333333,3046.86
ORD-2023-00068,C0032,2024-01-14,2024-01-18,161,P0070,Libreros Eco 10,Muebles,Libreros,Andes,4,3066.76,1181.68,766.69,471.27,2024-01,2024,4,766.69,1885.08
ORD-2023-00069,C0285,2024-01-29,2024-02-04,162,P0018,Teléfonos Flex 8,Tecnología,Teléfonos,Patagonia,1,686.28,215.02,686.28,471.26,2024-01,2024,6,686.28,471.26
ORD-2023-00069,C0285,2024-01-29,2024-02-04,163,P0093,Archivadores Flex 3,Oficina,Archivadores,Vector,8,3999.17,1477.46,624.87,291.47,2024-01,2024,6,499.89625,2331.76
ORD-2023-00070,C0044,2023-05-21,2023-05-26,164,P0059,Mesas Smart 9,Muebles,Mesas,Andes,7,676.59,63.32,138.08,89.52,2023-05,2023,5,96.6557142857143,626.64
ORD-2023-00070,C0044,2023-05-21,2023-05-26,165,P0024,Computadores Nova 4,Tecnología,Computadores,Vector,7,5651.45,2831.36,807.35,402.87,2023-05,2023,5,807.35,2820.09
ORD-2023-00071,C0257,2023-10-03,2023-10-06,166,P0091,Archivadores Flex 1,Oficina,Archivadores,Alerce,6,3091.74,978.54,515.29,352.2,2023-10,2023,3,515.29,2113.2
ORD-2023-00071,C0257,2023-10-03,2023-10-06,167,P0019,Teléfonos Eco 9,Tecnología,Teléfonos,Andes,5,1839.0,-147.54,525.43,396.24,2023-10,2023,3,367.8,1981.2
ORD-2023-00071,C0257,2023-10-03,2023-10-06,168,P0032,Periféricos Eco 2,Tecnología,Periféricos,Vector,8,5788.72,1737.12,723.59,506.45,2023-10,2023,3,723.59,4051.6
ORD-2023-00071,C0257,2023-10-03,2023-10-06,169,P0079,Almacenamiento Nova 9,Muebles,Almacenamiento,Alerce,1,41.54,5.54,48.87,35.9,2023-10,2023,3,41.54,35.9
ORD-2023-00072,C0241,2024-04-09,2024-04-13,170,P0103,Etiquetas Nova 3,Oficina,Etiquetas,Alerce,5,2423.7,741.37,538.6,343.63,2024-04,2024,4,484.73999999999995,1718.15
ORD-2023-00072,C0241,2024-04-09,2024-04-13,171,P0094,Archivadores Pro 4,Oficina,Archivadores,Alerce,5,900.2,266.7,180.04,126.7,2024-04,2024,4,180.04000000000002,633.5
ORD-2023-00072,C0241,2024-04-09,2024-04-13,172,P0074,Almacenamiento Smart 4,Muebles,Almacenamiento,Lumen,1,371.26,105.41,412.51,260.75,2024-04,2024,4,371.26,260.75
ORD-2023-00073,C0147,2024-05-11,2024-05-11,173,P0079,Almacenamiento Nova 9,Muebles,Almacenamiento,Alerce,5,219.91,36.92,48.87,35.9,2024-05,2024,0,43.982,179.5
ORD-2023-00073,C0147,2024-05-11,2024-05-11,174,P0095,Archivadores Plus 5,Oficina,Archivadores,Altura,2,1054.5,485.86,527.25,284.32,2024-05,2024,0,527.25,568.64
ORD-2023-00074,C0229,2024-01-14,2024-01-20,175,P0019,Teléfonos Eco 9,Tecnología,Teléfonos,Andes,3,1103.4,-133.13,525.43,396.24,2024-01,2024,6,367.8,1188.72
ORD-2023-00075,C0197,2023-09-01,2023-09-06,176,P0097,Archivadores Smart 7,Oficina,Archivadores,Altura,2,534.08,116.1,267.04,208.99,2023-09,2023,5,267.04,417.98
ORD-2023-00075,C0197,2023-09-01,2023-09-06,177,P0061,Libreros Plus 1,Muebles,Libreros,Altura,5,3063.76,615.73,875.36,463.75,2023-09,2023,5,612.7520000000001,2318.75
ORD-2023-00075,C0197,2023-09-01,2023-09-06,178,P0049,Sillas Smart 9,Muebles,Sillas,Orion,7,1416.69,-9.31,289.12,211.95,2023-09,2023,5,202.3842857142857,1483.6499999999999
ORD-2023-00076,C0007,2023-10-23,2023-10-29,179,P0109,Etiquetas Smart 9,Oficina,Etiquetas,Patagonia,7,4811.88,931.93,763.79,559.32,2023-10,2023,6,687.4114285714286,3915.2400000000002
ORD-2023-00076,C0007,2023-10-23,2023-10-29,180,P0103,Etiquetas Nova 3,Oficina,Etiquetas,Alerce,2,969.48,275.57,538.6,343.63,2023-10,2023,6,484.74,687.26
ORD-2023-00076,C0007,2023-10-23,2023-10-29,181,P0060,Mesas Smart 10,Muebles,Mesas,Vector,4,601.5,227.01,158.29,93.56,2023-10,2023,6,150.375,374.24
ORD-2023-00077,C0161,2024-07-14,2024-07-14,182,P0068,Libreros Pro 8,Muebles,Libreros,Lumen,2,893.8,86.31,638.43,415.12,2024-07,2024,0,446.9,830.24
ORD-2023-00078,C0129,2023-07-17,2023-07-17,183,P0091,Archivadores Flex 1,Oficina,Archivadores,Alerce,2,1030.58,326.18,515.29,352.2,2023-07,2023,0,515.29,704.4
ORD-2023-00079,C0193,2024-11-03,2024-11-09,184,P0033,Periféricos Nova 3,Tecnología,Periféricos,Altura,5,3091.72,-455.73,883.35,692.48,2024-11,2024,6,618.3439999999999,3462.4
ORD-2023-00079,C0193,2024-11-03,2024-11-09,185,P0082,Papelería Eco 2,Oficina,Papelería,Orion,8,4254.19,2055.74,590.86,268.44,2024-11,2024,6,531.77375,2147.52
ORD-2023-00080,C0132,2023-06-15,2023-06-21,186,P0105,Etiquetas Pro 5,Oficina,Etiquetas,Lumen,5,1297.4,681.85,259.48,123.11,2023-06,2023,6,259.48,615.55
ORD-2023-00080,C0132,2023-06-15,2023-06-21,187,P0119,Sobres Plus 9,Oficina,Sobres,Andes,4,1984.77,657.83,620.24,347.69,2023-06,2023,6,496.1925,1390.76
ORD-2023-00080,C0132,2023-06-15,2023-06-21,188,P0014,Teléfonos Pro 4,Tecnología,Teléfonos,Alerce,3,187.37,84.73,78.07,35.97,2023-06,2023,6,62.45666666666667,107.91
ORD-2023-00081,C0227,2025-01-02,2025-01-04,189,P0003,Accesorios Plus 3,Tecnología,Accesorios,Altura,8,6946.08,1465.28,868.26,685.1,2025-01,2025,2,868.26,5480.8
ORD-2023-00081,C0227,2025-01-02,2025-01-04,190,P0120,Sobres Plus 10,Oficina,Sobres,Altura,1,565.02,141.13,706.27,437.08,2025-01,2025,2,565.02,437.08
ORD-2023-00081,C0227,2025-01-02,2025-01-04,191,P0116,Sobres Flex 6,Oficina,Sobres,Patagonia,7,5419.33,2023.98,774.19,485.05,2025-01,2025,2,774.1899999999999,3395.35
ORD-2023-00081,C0227,2025-01-02,2025-01-04,192,P0062,Libreros Plus 2,Muebles,Libreros,Vector,7,2607.81,869.8,465.68,235.47,2025-01,2025,2,372.5442857142857,1648.29
ORD-2023-00082,C0277,2023-08-20,2023-08-20,193,P0052,Mesas Nova 2,Muebles,Mesas,Lumen,1,494.15,116.45,494.15,377.7,2023-08,2023,0,494.15,377.7
ORD-2023-00082,C0277,2023-08-20,2023-08-20,194,P0011,Teléfonos Plus 1,Tecnología,Teléfonos,Lumen,8,3972.46,1053.32,551.73,361.63,2023-08,2023,0,496.5575,2893.04
ORD-2023-00082,C0277,2023-08-20,2023-08-20,195,P0071,Almacenamiento Flex 1,Muebles,Almacenamiento,Patagonia,1,710.82,21.9,888.52,677.49,2023-08,2023,0,710.82,677.49
ORD-2023-00083,C0200,2023-04-20,2023-04-25,196,P0018,Teléfonos Flex 8,Tecnología,Teléfonos,Patagonia,1,651.97,187.22,686.28,471.26,2023-04,2023,5,651.97,471.26
ORD-2023-00083,C0200,2023-04-20,2023-04-25,197,P0063,Libreros Smart 3,Muebles,Libreros,Vector,7,1746.36,457.17,249.48,184.17,2023-04,2023,5,249.48,1289.1899999999998
ORD-2023-00084,C0256,2024-06-30,2024-07-06,198,P0008,Accesorios Plus 8,Tecnología,Accesorios,Andes,6,2379.6,728.46,396.6,275.19,2024-06,2024,6,396.59999999999997,1651.1399999999999
ORD-2023-00084,C0256,2024-06-30,2024-07-06,199,P0104,Etiquetas Nova 4,Oficina,Etiquetas,Altura,8,4841.6,1701.6,605.2,392.5,2024-06,2024,6,605.2,3140.0
ORD-2023-00084,C0256,2024-06-30,2024-07-06,200,P0119,Sobres Plus 9,Oficina,Sobres,Andes,2,1240.48,545.1,620.24,347.69,2024-06,2024,6,620.24,695.38
ORD-2023-00085,C0010,2024-04-27,2024-05-01,201,P0059,Mesas Smart 9,Muebles,Mesas,Andes,3,414.24,145.68,138.08,89.52,2024-04,2024,4,138.08,268.56
ORD-2023-00086,C0059,2024-05-24,2024-05-28,202,P0104,Etiquetas Nova 4,Oficina,Etiquetas,Altura,7,3600.94,949.83,605.2,392.5,2024-05,2024,4,514.42,2747.5
ORD-2023-00086,C0059,2024-05-24,2024-05-28,203,P0042,Sillas Flex 2,Muebles,Sillas,Vector,4,2227.24,720.4,556.81,376.71,2024-05,2024,4,556.81,1506.84
ORD-2023-00086,C0059,2024-05-24,2024-05-28,204,P0009,Accesorios Flex 9,Tecnología,Accesorios,Patagonia,2,1553.0,661.23,862.78,458.27,2024-05,2024,4,776.5,916.54
ORD-2023-00087,C0087,2024-12-14,2024-12-16,205,P0102,Etiquetas Pro 2,Oficina,Etiquetas,Vector,7,3000.83,1090.18,428.69,272.95,2024-12,2024,2,428.69,1910.6499999999999
ORD-2023-00088,C0042,2023-01-07,2023-01-07,206,P0089,Papelería Plus 9,Oficina,Papelería,Vector,3,1000.69,312.78,351.12,231.81,2023-01,2023,0,333.56333333333333,695.4300000000001
ORD-2023-00088,C0042,2023-01-07,2023-01-07,207,P0067,Libreros Pro 7,Muebles,Libreros,Nova,8,1105.73,262.32,172.77,109.03,2023-01,2023,0,138.21625,872.24
ORD-2023-00088,C0042,2023-01-07,2023-01-07,208,P0079,Almacenamiento Nova 9,Muebles,Almacenamiento,Alerce,1,48.87,12.97,48.87,35.9,2023-01,2023,0,48.87,35.9
ORD-2023-00088,C0042,2023-01-07,2023-01-07,209,P0081,Papelería Smart 1,Oficina,Papelería,Altura,5,3486.95,967.89,820.46,507.81,2023-01,2023,0,697.39,2539.05
ORD-2023-00089,C0099,2023-05-01,2023-05-05,210,P0036,Periféricos Nova 6,Tecnología,Periféricos,Patagonia,1,833.34,419.33,877.2,420.81,2023-05,2023,4,833.34,420.81
ORD-2023-00089,C0099,2023-05-01,2023-05-05,211,P0088,Papelería Eco 8,Oficina,Papelería,Patagonia,8,3896.7,730.12,695.84,422.85,2023-05,2023,4,487.0875,3382.8
ORD-2023-00090,C0028,2024-10-22,2024-10-24,212,P0095,Archivadores Plus 5,Oficina,Archivadores,Altura,1,527.25,242.93,527.25,284.32,2024-10,2024,2,527.25,284.32
ORD-2023-00091,C0249,2024-06-11,2024-06-11,213,P0096,Archivadores Pro 6,Oficina,Archivadores,Patagonia,6,4026.99,1624.22,706.49,396.52,2024-06,2024,0,671.165,2379.12
ORD-2023-00091,C0249,2024-06-11,2024-06-11,214,P0030,Computadores Flex 10,Tecnología,Computadores,Alerce,2,1320.88,674.31,695.2,319.98,2024-06,2024,0,660.44,639.96
ORD-2023-00092,C0193,2023-08-14,2023-08-14,215,P0119,Sobres Plus 9,Oficina,Sobres,Andes,8,4961.92,2180.4,620.24,347.69,2023-08,2023,0,620.24,2781.52
ORD-2023-00092,C0193,2023-08-14,2023-08-14,216,P0059,Mesas Smart 9,Muebles,Mesas,Andes,4,469.47,95.63,138.08,89.52,2023-08,2023,0,117.3675,358.08
ORD-2023-00093,C0172,2023-05-11,2023-05-11,217,P0059,Mesas Smart 9,Muebles,Mesas,Andes,7,966.56,339.92,138.08,89.52,2023-05,2023,0,138.07999999999998,626.64
ORD-2023-00093,C0172,2023-05-11,2023-05-11,218,P0114,Sobres Pro 4,Oficina,Sobres,Vector,5,270.5,124.3,54.1,29.24,2023-05,2023,0,54.1,146.2
ORD-2023-00093,C0172,2023-05-11,2023-05-11,219,P0074,Almacenamiento Smart 4,Muebles,Almacenamiento,Lumen,4,1650.04,607.04,412.51,260.75,2023-05,2023,0,412.51,1043.0
ORD-2023-00093,C0172,2023-05-11,2023-05-11,220,P0111,Sobres Flex 1,Oficina,Sobres,Lumen,4,1441.61,160.09,514.86,299.56,2023-05,2023,0,360.4025,1198.24
ORD-2023-00094,C0008,2025-01-17,2025-01-20,221,P0115,Sobres Pro 5,Oficina,Sobres,Alerce,3,395.61,136.92,131.87,86.23,2025-01,2025,3,131.87,258.69
ORD-2023-00094,C0008,2025-01-17,2025-01-20,222,P0006,Accesorios Nova 6,Tecnología,Accesorios,Andes,8,6954.24,2777.12,869.28,522.14,2025-01,2025,3,869.28,4177.12
ORD-2023-00095,C0246,2025-04-09,2025-04-15,223,P0072,Almacenamiento Nova 2,Muebles,Almacenamiento,Patagonia,1,551.18,98.28,688.98,428.1,2025-04,2025,6,551.18,428.1
ORD-2023-00096,C0184,2023-10-30,2023-10-31,224,P0021,Computadores Plus 1,Tecnología,Computadores,Andes,8,6355.2,2823.92,794.4,441.41,2023-10,2023,1,794.4,3531.28
ORD-2023-00096,C0184,2023-10-30,2023-10-31,225,P0099,Archivadores Eco 9,Oficina,Archivadores,Orion,3,25.37,11.17,10.57,5.0,2023-10,2023,1,8.456666666666667,15.0
ORD-2023-00096,C0184,2023-10-30,2023-10-31,226,P0081,Papelería Smart 1,Oficina,Papelería,Altura,8,6563.68,2501.2,820.46,507.81,2023-10,2023,1,820.46,4062.48
ORD-2023-00097,C0198,2024-12-08,2024-12-10,227,P0101,Etiquetas Eco 1,Oficina,Etiquetas,Nova,2,983.81,196.09,578.71,385.67,2024-12,2024,2,491.905,771.34
ORD-2023-00097,C0198,2024-12-08,2024-12-10,228,P0066,Libreros Smart 6,Muebles,Libreros,Lumen,6,2159.1,1110.18,359.85,174.82,2024-12,2024,2,359.84999999999997,1048.92
ORD-2023-00098,C0239,2024-09-25,2024-09-25,229,P0018,Teléfonos Flex 8,Tecnología,Teléfonos,Patagonia,6,3911.8,1080.97,686.28,471.26,2024-09,2024,0,651.9666666666667,2827.56
ORD-2023-00098,C0239,2024-09-25,2024-09-25,230,P0095,Archivadores Plus 5,Oficina,Archivadores,Altura,4,2003.55,873.84,527.25,284.32,2024-09,2024,0,500.8875,1137.28
ORD-2023-00099,C0258,2024-11-27,2024-11-30,231,P0061,Libreros Plus 1,Muebles,Libreros,Altura,5,3063.76,681.48,875.36,463.75,2024-11,2024,3,612.7520000000001,2318.75
ORD-2023-00100,C0097,2024-04-13,2024-04-13,232,P0036,Periféricos Nova 6,Tecnología,Periféricos,Patagonia,2,1754.4,912.78,877.2,420.81,2024-04,2024,0,877.2,841.62
ORD-2023-00100,C0097,2024-04-13,2024-04-13,233,P0067,Libreros Pro 7,Muebles,Libreros,Nova,1,155.49,47.04,172.77,109.03,2024-04,2024,0,155.49,109.03
ORD-2023-00101,C0243,2023-12-22,2023-12-25,234,P0107,Etiquetas Pro 7,Oficina,Etiquetas,Orion,6,371.76,114.07,77.45,42.46,2023-12,2023,3,61.96,254.76
ORD-2023-00101,C0243,2023-12-22,2023-12-25,235,P0063,Libreros Smart 3,Muebles,Libreros,Vector,8,1397.09,-29.35,249.48,184.17,2023-12,2023,3,174.63625,1473.36
ORD-2023-00102,C0157,2023-06-25,2023-07-01,236,P0019,Teléfonos Eco 9,Tecnología,Teléfonos,Andes,6,2837.32,465.44,525.43,396.24,2023-06,2023,6,472.8866666666667,2377.44
ORD-2023-00103,C0083,2024-12-29,2025-01-02,237,P0015,Teléfonos Plus 5,Tecnología,Teléfonos,Nova,1,593.73,75.0,698.5,515.6,2024-12,2024,4,593.73,515.6
ORD-2023-00103,C0083,2024-12-29,2025-01-02,238,P0034,Periféricos Flex 4,Tecnología,Periféricos,Orion,6,2518.08,863.46,419.68,275.77,2024-12,2024,4,419.68,1654.62
ORD-2023-00104,C0163,2023-12-19,2023-12-20,239,P0120,Sobres Plus 10,Oficina,Sobres,Altura,8,5650.16,2153.52,706.27,437.08,2023-12,2023,1,706.27,3496.64
ORD-2023-00104,C0163,2023-12-19,2023-12-20,240,P0020,Teléfonos Flex 10,Tecnología,Teléfonos,Lumen,1,420.23,170.79,494.39,245.07,2023-12,2023,1,420.23,245.07
ORD-2023-00104,C0163,2023-12-19,2023-12-20,241,P0061,Libreros Plus 1,Muebles,Libreros,Altura,5,4376.8,2058.05,875.36,463.75,2023-12,2023,1,875.36,2318.75
ORD-2023-00104,C0163,2023-12-19,2023-12-20,242,P0044,Sillas Plus 4,Muebles,Sillas,Orion,2,1019.97,53.76,728.55,448.12,2023-12,2023,1,509.985,896.24
ORD-2023-00105,C0283,2023-04-30,2023-05-02,243,P0078,Almacenamiento Eco 8,Muebles,Almacenamiento,Andes,4,1140.84,592.52,300.22,135.39,2023-04,2023,2,285.21,541.56
ORD-2023-00106,C0101,2023-01-24,2023-01-24,244,P0025,Computadores Plus 5,Tecnología,Computadores,Orion,8,5193.23,998.13,763.71,519.66,2023-01,2023,0,649.15375,4157.28
ORD-2023-00106,C0101,2023-01-24,2023-01-24,245,P0117,Sobres Eco 7,Oficina,Sobres,Vector,6,3578.21,287.24,745.46,569.49,2023-01,2023,0,596.3683333333333,3416.94
ORD-2023-00106,C0101,2023-01-24,2023-01-24,246,P0048,Sillas Plus 8,Muebles,Sillas,Orion,7,3721.31,456.06,625.43,484.77,2023-01,2023,0,531.6157142857143,3393.39
ORD-2023-00106,C0101,2023-01-24,2023-01-24,247,P0045,Sillas Eco 5,Muebles,Sillas,Lumen,5,1872.15,-206.18,534.9,391.64,2023-01,2023,0,374.43,1958.1999999999998
ORD-2023-00107,C0111,2025-01-15,2025-01-18,248,P0104,Etiquetas Nova 4,Oficina,Etiquetas,Altura,7,3389.12,763.77,605.2,392.5,2025-01,2025,3,484.15999999999997,2747.5
ORD-2023-00107,C0111,2025-01-15,2025-01-18,249,P0019,Teléfonos Eco 9,Tecnología,Teléfonos,Andes,4,1891.55,308.72,525.43,396.24,2025-01,2025,3,472.8875,1584.96
ORD-2023-00108,C0034,2024-08-27,2024-09-02,250,P0072,Almacenamiento Nova 2,Muebles,Almacenamiento,Patagonia,8,5511.84,2087.04,688.98,428.1,2024-08,2024,6,688.98,3424.8
ORD-2023-00108,C0034,2024-08-27,2024-09-02,251,P0038,Periféricos Nova 8,Tecnología,Periféricos,Andes,8,3271.36,1268.72,408.92,250.33,2024-08,2024,6,408.92,2002.64
ORD-2023-00109,C0300,2023-11-08,2023-11-11,252,P0020,Teléfonos Flex 10,Tecnología,Teléfonos,Lumen,5,2224.76,954.31,494.39,245.07,2023-11,2023,3,444.95200000000006,1225.35
ORD-2023-00110,C0064,2024-10-31,2024-11-05,253,P0004,Accesorios Eco 4,Tecnología,Accesorios,Orion,2,50.62,11.01,28.12,19.81,2024-10,2024,5,25.31,39.62
ORD-2023-00110,C0064,2024-10-31,2024-11-05,254,P0077,Almacenamiento Nova 7,Muebles,Almacenamiento,Altura,6,459.86,132.85,109.49,53.64,2024-10,2024,5,76.64333333333333,321.84000000000003
ORD-2023-00111,C0244,2024-12-11,2024-12-17,255,P0019,Teléfonos Eco 9,Tecnología,Teléfonos,Andes,6,2206.81,-313.76,525.43,396.24,2024-12,2024,6,367.8016666666667,2377.44
ORD-2023-00112,C0183,2023-06-17,2023-06-17,256,P0038,Periféricos Nova 8,Tecnología,Periféricos,Andes,2,776.95,271.93,408.92,250.33,2023-06,2023,0,388.475,500.66
ORD-2023-00112,C0183,2023-06-17,2023-06-17,257,P0098,Archivadores Nova 8,Oficina,Archivadores,Lumen,2,467.82,138.76,233.91,164.53,2023-06,2023,0,233.91,329.06
ORD-2023-00112,C0183,2023-06-17,2023-06-17,258,P0106,Etiquetas Eco 6,Oficina,Etiquetas,Vector,5,1010.56,409.89,224.57,118.47,2023-06,2023,0,202.112,592.35
ORD-2023-00113,C0050,2024-07-01,2024-07-05,259,P0053,Mesas Eco 3,Muebles,Mesas,Alerce,6,2224.26,792.0,370.71,238.71,2024-07,2024,4,370.71000000000004,1432.26
ORD-2023-00113,C0050,2024-07-01,2024-07-05,260,P0065,Libreros Pro 5,Muebles,Libreros,Nova,4,1629.4,768.04,428.79,212.81,2024-07,2024,4,407.35,851.24
ORD-2023-00113,C0050,2024-07-01,2024-07-05,261,P0054,Mesas Eco 4,Muebles,Mesas,Altura,8,660.16,172.72,82.52,60.93,2024-07,2024,4,82.52,487.44
ORD-2023-00113,C0050,2024-07-01,2024-07-05,262,P0119,Sobres Plus 9,Oficina,Sobres,Andes,1,434.17,97.78,620.24,347.69,2024-07,2024,4,434.17,347.69
ORD-2023-00114,C0072,2025-04-16,2025-04-19,263,P0004,Accesorios Eco 4,Tecnología,Accesorios,Orion,2,53.43,14.23,28.12,19.81,2025-04,2025,3,26.715,39.62
ORD-2023-00114,C0072,2025-04-16,2025-04-19,264,P0089,Papelería Plus 9,Oficina,Papelería,Vector,4,1264.03,357.84,351.12,231.81,2025-04,2025,3,316.0075,927.24
ORD-2023-00114,C0072,2025-04-16,2025-04-19,265,P0011,Teléfonos Plus 1,Tecnología,Teléfonos,Lumen,7,3862.11,1330.7,551.73,361.63,2025-04,2025,3,551.73,2531.41
ORD-2023-00115,C0221,2023-02-13,2023-02-14,266,P0039,Periféricos Nova 9,Tecnología,Periféricos,Vector,1,237.11,48.2,237.11,188.91,2023-02,2023,1,237.11,188.91
ORD-2023-00116,C0103,2023-07-09,2023-07-14,267,P0046,Sillas Pro 6,Muebles,Sillas,Nova,3,241.88,106.55,84.87,45.1,2023-07,2023,5,80.62666666666667,135.3
ORD-2023-00116,C0103,2023-07-09,2023-07-14,268,P0013,Teléfonos Nova 3,Tecnología,Teléfonos,Lumen,1,271.57,96.57,285.86,173.76,2023-07,2023,5,271.57,173.76
ORD-2023-00116,C0103,2023-07-09,2023-07-14,269,P0022,Computadores Pro 2,Tecnología,Computadores,Altura,1,431.22,217.14,431.22,214.08,2023-07,2023,5,431.22,214.08
ORD-2023-00117,C0188,2024-12-15,2024-12-19,270,P0028,Computadores Pro 8,Tecnología,Computadores,Lumen,4,1478.82,572.79,462.13,240.82,2024-12,2024,4,369.705,963.28
ORD-2023-00117,C0188,2024-12-15,2024-12-19,271,P0016,Teléfonos Pro 6,Tecnología,Teléfonos,Orion,8,6234.4,3172.8,779.3,382.7,2024-12,2024,4,779.3,3061.6
ORD-2023-00117,C0188,2024-12-15,2024-12-19,272,P0098,Archivadores Nova 8,Oficina,Archivadores,Lumen,6,1263.11,272.73,233.91,164.53,2024-12,2024,4,210.51833333333332,987.1800000000001
ORD-2023-00117,C0188,2024-12-15,2024-12-19,273,P0011,Teléfonos Plus 1,Tecnología,Teléfonos,Lumen,6,2317.27,300.14,551.73,361.63,2024-12,2024,4,386.21166666666664,2169.7799999999997
ORD-2023-00118,C0234,2024-09-06,2024-09-11,274,P0025,Computadores Plus 5,Tecnología,Computadores,Orion,2,1069.19,-50.61,763.71,519.66,2024-09,2024,5,534.595,1039.32
ORD-2023-00118,C0234,2024-09-06,2024-09-11,275,P0023,Computadores Pro 3,Tecnología,Computadores,Patagonia,1,555.36,143.88,793.37,395.09,2024-09,2024,5,555.36,395.09
ORD-2023-00118,C0234,2024-09-06,2024-09-11,276,P0057,Mesas Smart 7,Muebles,Mesas,Patagonia,2,1031.62,380.78,515.81,325.42,2024-09,2024,5,515.81,650.84
